Reference_Data_ID;Product_ID;Pricing_Parameter_Value;Product_Description;Pricing_Parameter_Type_ID;Pricing_Parameter_Type_Name;Pricing_Parameter_ID;Pricing_Parameter_Name;Reference_Data_Type;Reference_Data_Name;Valid_From;Valid_To
902;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Leonardo da Vinci–Fiumicino Airport;2018-01-01;9999-12-31
903;1;1;Temperature only;4;Airport;4;Low risk;Airport;Naples International Airport;2018-01-01;9999-12-31
903;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Naples International Airport;2018-01-01;9999-12-31
904;1;1;Temperature only;4;Airport;4;Low risk;Airport;Pisa International Airport;2018-01-01;9999-12-31
904;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Pisa International Airport;2018-01-01;9999-12-31
905;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Ljubljana Jože Pu?nik Airport;2018-01-01;9999-12-31
905;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Ljubljana Jože Pu?nik Airport;2018-01-01;9999-12-31
906;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Václav Havel Airport Prague;2018-01-01;9999-12-31
906;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Václav Havel Airport Prague;2018-01-01;9999-12-31
907;1;1;Temperature only;4;Airport;4;Low risk;Airport;Ben Gurion International Airport;2018-01-01;9999-12-31
907;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Ben Gurion International Airport;2018-01-01;9999-12-31
908;1;1;Temperature only;4;Airport;4;Low risk;Airport;Ovda International Airport;2018-01-01;9999-12-31
908;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Ovda International Airport;2018-01-01;9999-12-31
909;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Malta International Airport;2018-01-01;9999-12-31
909;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Malta International Airport;2018-01-01;9999-12-31
910;1;2;Temperature only;4;Airport;22;High risk;Airport;Vienna International Airport;2018-01-01;9999-12-31
910;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Vienna International Airport;2018-01-01;9999-12-31
911;1;2;Temperature only;4;Airport;22;High risk;Airport;Faro Airport;2018-01-01;9999-12-31
911;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Faro Airport;2018-01-01;9999-12-31
912;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Lajes Airport;2018-01-01;9999-12-31
912;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Lajes Airport;2018-01-01;9999-12-31
913;1;1;Temperature only;4;Airport;4;Low risk;Airport;João Paulo II Airport;2018-01-01;9999-12-31
913;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;João Paulo II Airport;2018-01-01;9999-12-31
914;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Francisco de Sá Carneiro Airport;2018-01-01;9999-12-31
914;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Francisco de Sá Carneiro Airport;2018-01-01;9999-12-31
915;1;1;Temperature only;4;Airport;4;Low risk;Airport;Lisbon Portela Airport;2018-01-01;9999-12-31
915;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Lisbon Portela Airport;2018-01-01;9999-12-31
916;1;1;Temperature only;4;Airport;4;Low risk;Airport;Sarajevo International Airport;2018-01-01;9999-12-31
916;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Sarajevo International Airport;2018-01-01;9999-12-31
917;1;1;Temperature only;4;Airport;4;Low risk;Airport;Henri Coand? International Airport;2018-01-01;9999-12-31
917;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Henri Coand? International Airport;2018-01-01;9999-12-31
918;1;1;Temperature only;4;Airport;4;Low risk;Airport;Geneva Cointrin International Airport;2018-01-01;9999-12-31
918;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Geneva Cointrin International Airport;2018-01-01;9999-12-31
919;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Zürich Airport;2018-01-01;9999-12-31
919;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Zürich Airport;2018-01-01;9999-12-31
920;1;2;Temperature only;4;Airport;22;High risk;Airport;Esenbo?a International Airport;2018-01-01;9999-12-31
920;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Esenbo?a International Airport;2018-01-01;9999-12-31
921;1;1;Temperature only;4;Airport;4;Low risk;Airport;Adana Airport;2018-01-01;9999-12-31
921;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Adana Airport;2018-01-01;9999-12-31
922;1;2;Temperature only;4;Airport;22;High risk;Airport;Antalya International Airport;2018-01-01;9999-12-31
922;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Antalya International Airport;2018-01-01;9999-12-31
923;1;1;Temperature only;4;Airport;4;Low risk;Airport;Gaziantep International Airport;2018-01-01;9999-12-31
923;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Gaziantep International Airport;2018-01-01;9999-12-31
924;1;1;Temperature only;4;Airport;4;Low risk;Airport;Atatürk International Airport;2018-01-01;9999-12-31
924;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Atatürk International Airport;2018-01-01;9999-12-31
925;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Adnan Menderes International Airport;2018-01-01;9999-12-31
925;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Adnan Menderes International Airport;2018-01-01;9999-12-31
926;1;1;Temperature only;4;Airport;4;Low risk;Airport;Dalaman International Airport;2018-01-01;9999-12-31
926;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Dalaman International Airport;2018-01-01;9999-12-31
927;1;1;Temperature only;4;Airport;4;Low risk;Airport;Erzurum International Airport;2018-01-01;9999-12-31
927;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Erzurum International Airport;2018-01-01;9999-12-31
928;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Trabzon International Airport;2018-01-01;9999-12-31
928;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Trabzon International Airport;2018-01-01;9999-12-31
929;1;2;Temperature only;4;Airport;22;High risk;Airport;Süleyman Demirel International Airport;2018-01-01;9999-12-31
929;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Süleyman Demirel International Airport;2018-01-01;9999-12-31
930;1;1;Temperature only;4;Airport;4;Low risk;Airport;Milas Bodrum International Airport;2018-01-01;9999-12-31
930;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Milas Bodrum International Airport;2018-01-01;9999-12-31
931;1;1;Temperature only;4;Airport;4;Low risk;Airport;Sabiha Gökçen International Airport;2018-01-01;9999-12-31
931;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Sabiha Gökçen International Airport;2018-01-01;9999-12-31
932;1;1;Temperature only;4;Airport;4;Low risk;Airport;Belgrade Nikola Tesla Airport;2018-01-01;9999-12-31
932;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Belgrade Nikola Tesla Airport;2018-01-01;9999-12-31
933;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Podgorica Airport;2018-01-01;9999-12-31
933;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Podgorica Airport;2018-01-01;9999-12-31
934;1;1;Temperature only;4;Airport;4;Low risk;Airport;M. R. Štefánik Airport;2018-01-01;9999-12-31
934;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;M. R. Štefánik Airport;2018-01-01;9999-12-31
935;1;1;Temperature only;4;Airport;4;Low risk;Airport;Punta Cana International Airport;2018-01-01;9999-12-31
935;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Punta Cana International Airport;2018-01-01;9999-12-31
936;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Las Américas International Airport;2018-01-01;9999-12-31
936;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Las Américas International Airport;2018-01-01;9999-12-31
937;1;2;Temperature only;4;Airport;22;High risk;Airport;Norman Manley International Airport;2018-01-01;9999-12-31
937;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Norman Manley International Airport;2018-01-01;9999-12-31
938;1;1;Temperature only;4;Airport;4;Low risk;Airport;General Juan N Alvarez International Airport;2018-01-01;9999-12-31
938;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;General Juan N Alvarez International Airport;2018-01-01;9999-12-31
939;1;1;Temperature only;4;Airport;4;Low risk;Airport;Don Miguel Hidalgo Y Costilla International Airport;2018-01-01;9999-12-31
939;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Don Miguel Hidalgo Y Costilla International Airport;2018-01-01;9999-12-31
940;1;1;Temperature only;4;Airport;4;Low risk;Airport;General Ignacio P. Garcia International Airport;2018-01-01;9999-12-31
940;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;General Ignacio P. Garcia International Airport;2018-01-01;9999-12-31
941;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Licenciado Benito Juarez International Airport;2018-01-01;9999-12-31
941;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Licenciado Benito Juarez International Airport;2018-01-01;9999-12-31
942;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;General Mariano Escobedo International Airport;2018-01-01;9999-12-31
942;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;General Mariano Escobedo International Airport;2018-01-01;9999-12-31
943;1;1;Temperature only;4;Airport;4;Low risk;Airport;Licenciado Gustavo Díaz Ordaz International Airport;2018-01-01;9999-12-31
943;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Licenciado Gustavo Díaz Ordaz International Airport;2018-01-01;9999-12-31
944;1;1;Temperature only;4;Airport;4;Low risk;Airport;Los Cabos International Airport;2018-01-01;9999-12-31
944;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Los Cabos International Airport;2018-01-01;9999-12-31
945;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;General Abelardo L. Rodríguez International Airport;2018-01-01;9999-12-31
945;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;General Abelardo L. Rodríguez International Airport;2018-01-01;9999-12-31
946;1;2;Temperature only;4;Airport;22;High risk;Airport;Cancún International Airport;2018-01-01;9999-12-31
946;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Cancún International Airport;2018-01-01;9999-12-31
947;1;2;Temperature only;4;Airport;22;High risk;Airport;Tocumen International Airport;2018-01-01;9999-12-31
947;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Tocumen International Airport;2018-01-01;9999-12-31
948;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Monseñor Óscar Arnulfo Romero International Airport;2018-01-01;9999-12-31
948;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Monseñor Óscar Arnulfo Romero International Airport;2018-01-01;9999-12-31
949;1;1;Temperature only;4;Airport;4;Low risk;Airport;José Martí International Airport;2018-01-01;9999-12-31
949;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;José Martí International Airport;2018-01-01;9999-12-31
950;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Juan Gualberto Gomez International Airport;2018-01-01;9999-12-31
950;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Juan Gualberto Gomez International Airport;2018-01-01;9999-12-31
951;1;1;Temperature only;4;Airport;4;Low risk;Airport;Owen Roberts International Airport;2018-01-01;9999-12-31
951;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Owen Roberts International Airport;2018-01-01;9999-12-31
952;1;1;Temperature only;4;Airport;4;Low risk;Airport;Lynden Pindling International Airport;2018-01-01;9999-12-31
952;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Lynden Pindling International Airport;2018-01-01;9999-12-31
953;1;1;Temperature only;4;Airport;4;Low risk;Airport;Philip S. W. Goldson International Airport;2018-01-01;9999-12-31
953;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Philip S. W. Goldson International Airport;2018-01-01;9999-12-31
954;1;1;Temperature only;4;Airport;4;Low risk;Airport;Rarotonga International Airport;2018-01-01;9999-12-31
954;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Rarotonga International Airport;2018-01-01;9999-12-31
955;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Auckland International Airport;2018-01-01;9999-12-31
955;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Auckland International Airport;2018-01-01;9999-12-31
956;1;2;Temperature only;4;Airport;22;High risk;Airport;Christchurch International Airport;2018-01-01;9999-12-31
956;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Christchurch International Airport;2018-01-01;9999-12-31
957;1;1;Temperature only;4;Airport;4;Low risk;Airport;Wellington International Airport;2018-01-01;9999-12-31
957;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Wellington International Airport;2018-01-01;9999-12-31
958;1;2;Temperature only;4;Airport;22;High risk;Airport;Bahrain International Airport;2018-01-01;9999-12-31
958;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Bahrain International Airport;2018-01-01;9999-12-31
959;1;1;Temperature only;4;Airport;4;Low risk;Airport;King Fahd International Airport;2018-01-01;9999-12-31
959;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;King Fahd International Airport;2018-01-01;9999-12-31
960;1;1;Temperature only;4;Airport;4;Low risk;Airport;King Abdulaziz Air Base;2018-01-01;9999-12-31
960;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;King Abdulaziz Air Base;2018-01-01;9999-12-31
961;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;King Abdulaziz International Airport;2018-01-01;9999-12-31
961;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;King Abdulaziz International Airport;2018-01-01;9999-12-31
962;1;1;Temperature only;4;Airport;4;Low risk;Airport;Prince Mohammad Bin Abdulaziz Airport;2018-01-01;9999-12-31
962;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Prince Mohammad Bin Abdulaziz Airport;2018-01-01;9999-12-31
963;1;1;Temperature only;4;Airport;4;Low risk;Airport;King Khaled International Airport;2018-01-01;9999-12-31
963;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;King Khaled International Airport;2018-01-01;9999-12-31
964;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Imam Khomeini International Airport;2018-01-01;9999-12-31
964;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Imam Khomeini International Airport;2018-01-01;9999-12-31
965;1;2;Temperature only;4;Airport;22;High risk;Airport;Mehrabad International Airport;2018-01-01;9999-12-31
965;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Mehrabad International Airport;2018-01-01;9999-12-31
966;1;1;Temperature only;4;Airport;4;Low risk;Airport;Mashhad International Airport;2018-01-01;9999-12-31
966;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Mashhad International Airport;2018-01-01;9999-12-31
967;1;1;Temperature only;4;Airport;4;Low risk;Airport;Shiraz Shahid Dastghaib International Airport;2018-01-01;9999-12-31
967;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Shiraz Shahid Dastghaib International Airport;2018-01-01;9999-12-31
968;1;1;Temperature only;4;Airport;4;Low risk;Airport;Tabriz International Airport;2018-01-01;9999-12-31
968;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Tabriz International Airport;2018-01-01;9999-12-31
969;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Queen Alia International Airport;2018-01-01;9999-12-31
969;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Queen Alia International Airport;2018-01-01;9999-12-31
970;1;1;Temperature only;4;Airport;4;Low risk;Airport;Kuwait International Airport;2018-01-01;9999-12-31
970;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Kuwait International Airport;2018-01-01;9999-12-31
971;1;1;Temperature only;4;Airport;4;Low risk;Airport;Beirut Rafic Hariri International Airport;2018-01-01;9999-12-31
971;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Beirut Rafic Hariri International Airport;2018-01-01;9999-12-31
972;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Duqm Jaaluni Airport;2018-01-01;9999-12-31
972;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Duqm Jaaluni Airport;2018-01-01;9999-12-31
973;1;2;Temperature only;4;Airport;22;High risk;Airport;Rustaq Airport;2018-01-01;9999-12-31
973;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Rustaq Airport;2018-01-01;9999-12-31
974;1;1;Temperature only;4;Airport;4;Low risk;Airport;Abu Dhabi International Airport;2018-01-01;9999-12-31
974;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Abu Dhabi International Airport;2018-01-01;9999-12-31
975;1;1;Temperature only;4;Airport;4;Low risk;Airport;Dubai International Airport;2018-01-01;9999-12-31
975;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Dubai International Airport;2018-01-01;9999-12-31
976;1;1;Temperature only;4;Airport;4;Low risk;Airport;Al Maktoum International Airport;2018-01-01;9999-12-31
976;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Al Maktoum International Airport;2018-01-01;9999-12-31
977;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Sharjah International Airport;2018-01-01;9999-12-31
977;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Sharjah International Airport;2018-01-01;9999-12-31
978;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Muscat International Airport;2018-01-01;9999-12-31
978;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Muscat International Airport;2018-01-01;9999-12-31
979;1;1;Temperature only;4;Airport;4;Low risk;Airport;Benazir Bhutto International Airport;2018-01-01;9999-12-31
979;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Benazir Bhutto International Airport;2018-01-01;9999-12-31
980;1;1;Temperature only;4;Airport;4;Low risk;Airport;Sialkot Airport;2018-01-01;9999-12-31
980;2;1.2;Freight insurance;4;Airport;4;Low risk;Airport;Sialkot Airport;2018-01-01;9999-12-31
981;1;1.5;Temperature only;4;Airport;13;Medium risk;Airport;Baghdad International Airport;2018-01-01;9999-12-31
981;2;1.8;Freight insurance;4;Airport;13;Medium risk;Airport;Baghdad International Airport;2018-01-01;9999-12-31
982;1;2;Temperature only;4;Airport;22;High risk;Airport;Basrah International Airport;2018-01-01;9999-12-31
982;2;2.4;Freight insurance;4;Airport;22;High risk;Airport;Basrah International Airport;2018-01-01;9999-12-31
983;1;2;Temperature only;4;Airport;22;High risk;Airport;Aleppo International Airport;2018-01-01;9999-12-31
